Name,Word,Frequency,Word_Compound_Score,Word_Sentiment_Result
Columbia Asia Hospital - Petaling Jaya,calm,2,0.3182,Positive
Columbia Asia Hospital - Petaling Jaya,change,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,child,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,come,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,coming,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,consult,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,consultation,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,convenient,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,courteous,2,0.5106,Positive
Columbia Asia Hospital - Petaling Jaya,crowded,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,customer,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,damansara,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,department,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,desk,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,detail,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,effective,2,0.4767,Positive
Columbia Asia Hospital - Petaling Jaya,efficient,2,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,entire,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,especially,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,excellent,2,0.5719,Positive
Columbia Asia Hospital - Petaling Jaya,expectation,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,extra,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,family,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,far,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,feel,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,heart,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,house,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,improved,2,0.4767,Positive
Columbia Asia Hospital - Petaling Jaya,ing,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,i’m,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,job,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,kannan,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,lady,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,last,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,location,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,looking,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,love,2,0.6369,Positive
Columbia Asia Hospital - Petaling Jaya,many,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,message,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,met,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,mile,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,near,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,need,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,neighbourhood,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,office,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,outpatient,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,package,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,personally,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,personnel,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pleasant,2,0.5106,Positive
Columbia Asia Hospital - Petaling Jaya,plenty,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pregnancy,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,price,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,procedure,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,process,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,professional,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,proper,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,reasonably,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,received,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,recommended,2,0.2023,Neutral
Columbia Asia Hospital - Petaling Jaya,record,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,regarding,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,registration,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,reminder,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,report,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,reputable,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,respectful,2,0.4588,Positive
Columbia Asia Hospital - Petaling Jaya,result,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,room,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,seminar,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,september,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sheau,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,smile,2,0.3612,Positive
Columbia Asia Hospital - Petaling Jaya,specially,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,stay,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sweet,2,0.4588,Positive
Columbia Asia Hospital - Petaling Jaya,take,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,think,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,took,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,treated,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,treatment,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,urine,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,useful,2,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,wait,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,waited,2,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,wonderful,2,0.5719,Positive
Columbia Asia Hospital - Petaling Jaya,1045am,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,2017,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,2018,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,2nd,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,3rd,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,500,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,745am,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,8,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,accident,1,-0.4767,Negative
Columbia Asia Hospital - Petaling Jaya,accommodating,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,accomodating,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,accompany,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,additional,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,adhering,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,admission,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,admitted,1,0.1027,Neutral
Columbia Asia Hospital - Petaling Jaya,afternoon,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,alike,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,all,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,almost,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,although,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,amazing,1,0.5859,Positive
Columbia Asia Hospital - Petaling Jaya,andy,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,another,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,answering,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,antenatal,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,antibiotics,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,app,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,appreciate,1,0.4019,Positive
Columbia Asia Hospital - Petaling Jaya,arm,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,armin,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,around,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,arranged,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ask,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,asking,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,assist,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,assistance,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,attend,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,attended,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,attention,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,attentiveness,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,attitude,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,aware,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,awww,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,bangsar,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,basement,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,basic,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,beautiful,1,0.5994,Positive
Columbia Asia Hospital - Petaling Jaya,beena,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,best,1,0.6369,Positive
Columbia Asia Hospital - Petaling Jaya,beyond,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,bid,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,bit,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,blessed,1,0.5994,Positive
Columbia Asia Hospital - Petaling Jaya,bordering,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,born,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,boy,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,breastfeeding,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,bye,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cafe,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cah,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,call,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,calmness,1,0.4019,Positive
Columbia Asia Hospital - Petaling Jaya,came,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,can't,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,canteen,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,carpark,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cater,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,centralised,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cheaper,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,checkup,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,chinese,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,choice,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,chong,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cleanliness,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,close,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,comforting,1,0.4019,Positive
Columbia Asia Hospital - Petaling Jaya,comfy,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,compared,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,complaints,1,-0.4019,Negative
Columbia Asia Hospital - Petaling Jaya,conceived,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,concern,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,confirmation,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,consider,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,consistent,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,consultant,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,consulting,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,containint,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,could,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,counter,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,covid-19,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cozy,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,current,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,cute,1,0.4588,Positive
Columbia Asia Hospital - Petaling Jaya,date,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,dato,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,daughter,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,deal,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,dedicated,1,0.4588,Positive
Columbia Asia Hospital - Petaling Jaya,describe,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,deserve,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,diagnose,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,difficult,1,-0.3612,Negative
Columbia Asia Hospital - Petaling Jaya,diligent,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,direct,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,direction,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,discharge,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,dislocation,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,distance,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,distancing,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,doc,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,doctor’s,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,don’t,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,door,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,downloaded,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,drbheena,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,drew,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,drs,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,elderly,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,elsewhere,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,emergency,1,-0.3818,Negative
Columbia Asia Hospital - Petaling Jaya,employment,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,encouragement,1,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,end,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,enough,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,enter,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,entrance,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,envelope,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,every,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,everyone,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,everything,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,everywhere,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,exceptional,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,expecting,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,explain,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,explaining,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,face,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,fasiliti,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,feeding,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,felt,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,feme,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,financial,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,find,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,flow,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,folk,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,following,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,free,1,0.5106,Positive
Columbia Asia Hospital - Petaling Jaya,frontline,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,future,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,gastroenterologist,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,gaven,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,generally,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,gentleness,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,genuine,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,girl,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,give,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,given,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,going,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,got,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,gown,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,greeting,1,0.3818,Positive
Columbia Asia Hospital - Petaling Jaya,guard,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,guess,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,gynaecology,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hartamas,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,have,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,height,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,heights,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,help,1,0.4019,Positive
Columbia Asia Hospital - Petaling Jaya,here,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hero,1,0.5574,Positive
Columbia Asia Hospital - Petaling Jaya,heroine,1,0.5719,Positive
Columbia Asia Hospital - Petaling Jaya,hiccup,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ho,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hope,1,0.4404,Positive
Columbia Asia Hospital - Petaling Jaya,hospitality,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hospitalized,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hour,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,hygienic,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ideally,1,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,immediately,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,impressed,1,0.4767,Positive
Columbia Asia Hospital - Petaling Jaya,inaccurate,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,include,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,increased,1,0.2732,Neutral
Columbia Asia Hospital - Petaling Jaya,information,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,informative,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,informed,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,inquiry,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,inside,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,involved,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,issue,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,jaya,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,keep,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,kept,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,kl,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,klang,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,knew,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,knowledgeable,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,l,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,lab,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,laboratory,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,later,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,le,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,life,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,little,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,lobby,1,0.0258,Neutral
Columbia Asia Hospital - Petaling Jaya,locked,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,look,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,lug,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,made,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,make,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,manage,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,mask,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,matter,1,0.0258,Neutral
Columbia Asia Hospital - Petaling Jaya,meant,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,memorable,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,menstruating,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,mention,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,minor,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,mommy,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,money,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,mother,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,mri,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,n,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,name,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,namely,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,nearest,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,necessary,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,negative,1,-0.5719,Negative
Columbia Asia Hospital - Petaling Jaya,never,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,night,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,notification,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,nursing,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ob,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ob-gyn,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ok,1,0.296,Neutral
Columbia Asia Hospital - Petaling Jaya,on,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,online,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,op,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,open,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,operating,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,operation,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,orthopaedic,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,overnight,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,painful,1,-0.4404,Negative
Columbia Asia Hospital - Petaling Jaya,pandemic,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,parent,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,patientthank,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,patient’s,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pcr,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pedia,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pediatrician,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,perfect,1,0.5719,Positive
Columbia Asia Hospital - Petaling Jaya,petaling,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,phlebotomist,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,phone,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pick,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,plan,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,poor,1,-0.4767,Negative
Columbia Asia Hospital - Petaling Jaya,post,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,posted,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,praise,1,0.5574,Positive
Columbia Asia Hospital - Petaling Jaya,pre,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,premise,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,prenatal,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,presentation,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,priced,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,prior,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,priority,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,problem,1,-0.4019,Negative
Columbia Asia Hospital - Petaling Jaya,procedures,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,provide,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,put,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,pyisio,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,question,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,quick,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,quite,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,radiologist,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,ready,1,0.3612,Positive
Columbia Asia Hospital - Petaling Jaya,realized,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,reasonable,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,receptionist,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,recovery,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,regular,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,relaxing,1,0.4939,Positive
Columbia Asia Hospital - Petaling Jaya,reminds,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,respect,1,0.4767,Positive
Columbia Asia Hospital - Petaling Jaya,respective,1,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,respond,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,risk,1,-0.2732,Neutral
Columbia Asia Hospital - Petaling Jaya,risking,1,-0.3182,Negative
Columbia Asia Hospital - Petaling Jaya,rm300,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,rm600+,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,sanitised,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,satisfactory,1,0.3612,Positive
Columbia Asia Hospital - Petaling Jaya,satisfied,1,0.4215,Positive
Columbia Asia Hospital - Petaling Jaya,saturday,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,saw,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,scared,1,-0.4404,Negative
Columbia Asia Hospital - Petaling Jaya,second,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,security,1,0.34,Positive
Columbia Asia Hospital - Petaling Jaya,seem,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,seems,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,self,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,send,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,shalini,1,0.0,Neutral
Columbia Asia Hospital - Petaling Jaya,share,1,0.296,Neutral
